id,remark,sex,age_range,dept,account_type,company_code,ria_nickname,district,zichao,yewu,chongzhi,jiaofei,baoxiu,yehuaqi,fankui
1712,1,0,4,0,0,4,1,5,11,0,0,8,0,0,0
1713,1,1,3,0,0,4,0,1,13,0,0,11,0,0,0
1714,1,1,5,0,0,4,1,1,7,0,0,6,0,0,0
1715,1,0,2,0,0,4,0,2,7,0,0,4,0,0,0
1716,1,1,3,0,0,4,1,14,11,1,0,23,0,0,0
1717,1,1,2,0,0,4,1,9,6,0,0,2,0,0,0
1718,1,0,2,0,0,4,1,1,6,0,0,0,0,0,0
1719,1,0,4,0,0,4,1,7,13,0,0,1,0,0,0
1720,0,0,2,0,0,4,0,6,7,0,0,0,0,0,0
1721,1,0,2,0,0,4,1,2,8,0,0,0,0,0,0
1722,1,0,2,0,0,4,2,2,9,2,0,0,0,0,0
1723,1,0,2,0,0,4,1,1,6,0,0,0,0,0,0
1724,1,1,2,0,0,4,1,2,13,0,0,5,0,0,0
1725,1,0,5,0,0,4,0,7,11,0,0,9,0,0,0
1726,1,0,5,0,0,4,1,2,16,0,0,2,0,0,1
1727,1,0,4,0,0,4,0,1,10,0,0,3,0,0,0
1728,1,0,4,0,0,4,1,6,7,0,0,8,0,0,0
1729,1,1,5,0,0,4,1,2,15,0,0,6,0,0,1
1730,1,0,4,0,0,4,1,2,6,0,0,8,0,0,0
1731,1,0,2,0,0,4,1,6,49,0,0,0,0,0,0
1732,1,1,3,0,0,4,0,6,11,0,0,3,0,0,0
1733,1,1,1,0,0,4,1,14,12,0,0,2,0,0,0
1734,1,0,2,0,0,4,1,6,12,0,0,0,1,0,0
1735,1,0,3,0,0,4,1,2,9,0,0,0,0,0,1
1736,1,1,5,0,0,4,0,1,11,0,0,9,0,0,0
1737,1,0,3,0,0,4,1,2,10,0,0,0,0,0,5
1738,2,0,2,0,0,4,1,6,9,0,0,0,0,0,1
1739,1,0,4,0,0,4,1,1,15,0,0,0,0,0,0
1740,1,1,2,0,0,4,1,2,5,1,0,0,0,0,0
1741,1,1,2,0,0,4,0,7,9,0,0,10,0,0,0
1742,1,1,5,0,0,4,0,1,7,0,0,9,0,0,0
1743,1,0,3,0,0,4,0,7,14,0,0,2,0,0,1
1744,1,1,3,0,0,4,0,6,5,1,0,4,0,0,0
1745,1,0,5,0,0,4,3,6,10,0,0,5,0,0,0
1746,1,0,4,0,0,4,0,2,7,0,0,0,0,0,0
1747,1,0,2,0,0,4,1,14,13,0,0,6,0,0,0
1748,1,0,2,0,0,4,1,6,13,0,0,0,0,0,0
1749,1,0,3,0,0,4,0,1,11,0,0,0,0,0,0
1750,1,0,2,0,0,4,0,14,8,0,0,2,0,0,0
1751,2,0,3,0,0,4,5,14,8,0,0,2,0,0,0
1752,1,0,5,0,0,4,1,1,11,0,0,1,0,0,0
1753,1,0,2,0,0,4,1,2,7,0,0,1,0,0,0
1754,1,1,5,0,0,4,1,6,14,1,0,11,0,0,0
1755,1,0,2,0,0,4,0,1,3,1,0,11,0,0,2
1756,1,0,3,0,0,4,1,1,16,0,0,18,1,0,0
1757,1,0,3,0,0,4,1,1,16,0,0,18,1,0,0
1758,1,0,2,0,0,4,2,2,14,1,0,3,0,0,0
1759,1,1,3,0,0,4,1,6,14,0,0,0,0,0,0
1760,1,0,2,0,0,4,0,7,15,0,0,3,0,0,0
1761,1,0,2,0,0,4,1,9,9,0,0,0,0,0,0
1762,1,1,3,0,0,4,3,6,14,0,0,0,0,0,0
1763,1,0,5,0,0,4,1,5,11,0,0,0,0,0,0
1764,1,1,4,0,0,4,0,2,8,0,0,5,0,0,0
1765,1,1,3,0,0,4,1,1,17,1,0,0,0,0,0
1766,1,1,4,0,0,4,0,2,10,0,0,0,0,0,0
1767,1,0,2,0,0,4,1,1,14,0,0,12,0,0,0
1768,1,0,2,0,0,4,1,2,8,0,0,3,0,0,0
1769,1,0,2,0,0,4,1,6,7,0,0,1,0,0,0
1770,1,0,5,0,0,4,7,7,6,0,0,19,0,0,0
1771,1,0,2,0,0,4,0,6,7,0,0,11,0,0,0
1772,1,0,3,0,0,4,1,1,7,0,0,0,0,0,0
1773,1,0,2,0,0,4,1,1,13,0,0,1,0,0,0
1774,1,0,1,0,0,4,4,2,7,0,0,1,0,0,0
1775,1,0,3,0,0,4,1,6,13,1,0,5,0,0,0
1776,1,0,2,0,0,4,0,1,8,0,0,7,0,0,0
1777,1,0,2,0,0,4,1,2,12,0,0,2,0,0,0
1778,1,1,3,0,0,4,1,2,13,0,0,2,0,0,0
1779,1,0,2,0,0,4,1,2,10,0,0,11,0,0,0
1780,1,0,2,0,0,4,0,2,12,0,0,0,0,0,0
1781,1,0,3,0,0,4,1,2,8,0,0,0,0,0,0
1782,1,1,2,0,0,4,0,6,6,0,0,2,0,0,0
1783,1,0,2,0,0,4,2,2,6,0,0,8,0,0,0
1784,1,1,2,0,0,4,2,2,9,1,0,2,0,0,0
1785,1,0,1,0,0,4,1,6,9,0,0,1,0,0,0
1786,1,1,5,0,0,4,1,1,7,0,0,2,0,0,0
1787,1,0,1,0,0,4,1,2,8,0,0,1,0,0,0
1788,1,0,2,0,0,4,1,6,20,0,0,1,0,0,0
1789,1,0,2,0,0,4,0,2,15,0,0,0,0,0,0
1790,1,0,5,0,0,4,1,6,19,0,0,27,0,0,0
1791,1,1,3,0,0,4,3,2,9,0,0,2,0,0,0
1792,1,1,2,0,0,4,0,1,9,0,0,0,0,0,0
1793,1,1,2,0,0,4,1,14,6,0,0,2,0,0,0
1794,1,1,2,0,0,4,0,6,13,3,0,6,0,0,0
1795,1,0,4,0,0,4,0,2,6,0,0,5,0,0,0
1796,1,1,2,0,0,4,0,1,9,0,0,0,0,0,0
1797,1,0,1,0,0,4,1,2,8,0,0,1,0,0,0
1798,1,0,4,0,0,4,0,7,11,0,0,11,0,0,0
1799,1,0,2,0,0,4,0,2,17,0,0,1,0,0,1
1800,1,1,3,0,0,4,1,2,9,0,0,2,0,0,0
1801,1,0,4,0,0,4,5,6,12,0,0,1,0,0,0
1802,1,0,3,0,0,4,1,6,6,0,0,0,0,0,0
1803,1,0,4,0,0,4,0,2,7,0,0,16,0,0,0
1804,1,0,4,0,0,4,0,7,9,0,0,6,0,0,0
1805,1,1,3,0,0,4,1,1,8,0,0,4,0,0,0
1806,1,1,2,0,0,4,0,2,13,0,0,5,0,0,0
1807,2,1,3,0,0,4,1,7,6,0,0,5,0,0,0
1808,1,0,2,0,0,4,0,2,10,0,0,4,0,0,0
1809,1,0,2,0,0,4,1,1,6,1,0,1,0,0,0
1810,1,1,3,0,0,4,1,1,13,1,0,0,0,0,0
1811,1,0,1,0,0,4,1,2,8,0,0,0,0,0,1
1812,1,1,2,0,0,4,0,1,11,2,0,1,0,0,0
1813,1,0,2,0,0,4,1,6,28,0,0,31,0,0,1
1814,1,1,2,0,0,4,0,2,8,0,0,10,0,0,0
1815,1,1,2,0,0,4,1,2,13,0,0,2,0,0,0
1816,1,0,5,0,0,4,1,7,27,0,0,2,0,0,1
1817,1,0,5,0,0,4,1,7,27,0,0,2,0,0,1
1818,1,0,5,0,0,4,1,6,8,0,0,0,0,0,0
1819,1,0,2,0,0,4,1,14,7,0,0,0,0,0,0
1820,1,0,5,0,0,4,1,14,9,0,0,3,0,0,0
1821,1,0,2,0,0,4,1,6,7,0,0,3,0,0,0
1822,1,0,3,0,0,4,0,7,15,0,0,0,0,0,0
1823,1,1,4,0,0,4,1,1,6,0,0,0,0,0,0
1824,1,0,4,0,0,4,1,1,7,0,0,8,0,0,0
1825,1,0,2,0,0,4,0,2,6,0,0,0,0,0,0
1826,1,0,4,0,0,4,0,14,14,0,0,12,0,0,0
1827,1,1,2,0,0,4,3,2,13,0,0,14,0,0,0
1828,1,0,4,0,0,4,1,2,10,0,0,3,0,0,0
1829,1,0,4,0,0,4,3,1,7,0,0,5,0,0,0
1830,1,0,4,0,0,4,1,1,8,0,0,6,0,0,0
1831,1,0,4,0,0,4,1,6,16,0,0,2,0,0,0
1832,1,1,2,0,0,4,0,6,10,0,0,7,0,0,0
1833,1,0,2,0,0,4,0,6,8,0,0,1,0,0,0
1834,2,1,2,0,0,4,0,6,11,0,0,1,0,0,0
1835,1,0,3,0,0,4,3,6,15,0,0,4,0,0,0
1836,1,1,3,0,0,4,1,7,11,0,0,3,0,0,1
1837,1,0,4,0,0,4,1,7,6,0,0,5,0,0,0
1838,1,0,2,0,0,4,0,1,9,0,0,0,0,0,0
1839,1,0,2,0,0,4,1,4,6,0,0,0,0,0,0
1840,1,0,2,0,0,4,1,7,9,0,0,3,0,0,0
1841,1,0,2,0,0,4,1,7,13,0,0,15,1,0,0
1842,1,0,2,0,0,4,1,6,14,0,0,1,0,0,0
1843,1,1,3,0,0,4,0,1,10,0,0,13,0,0,0
1844,1,0,2,0,0,4,0,2,9,0,0,18,0,0,0
1845,1,0,2,0,0,4,1,7,14,1,0,16,0,0,0
1846,1,0,2,0,0,4,1,6,12,0,0,0,0,0,0
1847,1,0,3,0,0,4,0,1,10,0,0,1,0,0,0
1848,1,0,3,0,0,4,0,7,11,0,0,2,0,0,0
1849,1,0,2,0,0,4,1,2,7,0,0,2,0,0,0
1850,1,0,3,0,0,4,1,6,10,0,0,18,0,0,0
1851,1,1,5,0,0,4,3,6,13,0,0,0,0,0,0
1852,1,1,3,0,0,4,0,2,16,0,0,10,0,0,0
1853,1,1,2,0,0,4,0,14,8,0,0,0,0,0,0
1854,1,0,4,0,0,4,5,1,8,1,0,7,0,0,0
1855,1,1,5,0,0,4,0,2,29,0,0,0,0,0,0
1856,1,0,2,0,0,4,0,7,8,0,0,0,0,0,0
1857,1,1,2,0,0,4,1,2,11,0,0,2,0,0,0
1858,1,1,2,0,0,4,0,2,9,0,0,4,0,0,0
1859,1,1,5,0,0,4,0,6,11,0,0,5,0,0,0
1860,1,1,4,0,0,4,1,2,8,0,0,2,0,0,0
1861,2,0,3,0,0,4,1,6,5,1,0,9,0,0,0
1862,1,1,2,0,0,4,0,2,29,0,0,0,0,0,0
1863,1,1,4,0,0,4,1,2,8,0,0,3,0,0,1
1864,1,1,2,0,0,4,1,2,7,0,0,2,0,0,0
1865,1,1,4,0,0,4,0,15,8,0,0,7,0,0,0
1866,1,0,2,0,0,4,1,2,12,0,0,0,0,0,0
1867,1,0,5,0,0,4,1,1,14,0,0,0,0,0,0
1868,1,0,4,0,0,4,0,6,6,0,0,0,0,0,0
1869,1,0,3,0,0,4,2,6,7,0,0,3,0,0,0
1870,1,0,5,0,0,4,1,1,9,0,5,7,0,0,0
1871,1,0,3,0,0,4,1,1,6,0,0,2,0,0,0
1872,1,1,2,0,0,4,1,2,14,0,0,0,0,0,0
1873,1,1,2,0,0,4,1,2,12,0,0,0,0,0,0
1874,1,0,2,0,0,4,1,14,7,0,0,3,0,0,0
1875,1,0,2,0,0,4,1,1,7,0,0,3,0,0,0
1876,1,0,4,0,0,4,2,2,9,0,0,0,0,0,0
1877,1,1,3,0,0,4,1,15,12,0,0,0,0,0,1
1878,1,1,3,0,0,4,1,2,9,0,0,15,0,0,0
1879,1,1,2,0,0,4,1,2,9,0,0,8,0,0,0
1880,1,1,3,0,0,4,1,2,14,0,0,12,0,0,0
1881,1,0,4,0,0,4,1,1,28,0,0,7,0,0,0
1882,1,1,2,0,0,4,0,2,12,0,0,0,0,0,0
1883,2,0,2,0,0,4,1,2,9,0,0,1,0,0,0
1884,1,1,2,0,0,4,0,7,8,0,0,0,0,0,0
1885,1,0,3,0,0,4,2,6,10,2,0,9,0,0,0
1886,1,1,2,0,0,4,1,7,10,0,0,17,0,0,0
1887,1,1,2,0,0,4,2,6,8,0,0,7,0,0,0
1888,1,0,5,0,0,4,1,6,7,0,0,0,0,0,0
1889,1,0,5,0,0,4,0,2,14,0,1,17,0,0,0
1890,1,1,2,0,0,4,1,7,7,0,0,4,0,0,0
1891,1,0,4,0,0,4,3,7,17,0,0,14,0,0,0
1892,1,0,5,0,0,4,1,2,19,0,1,17,0,0,0
1893,1,0,2,0,0,4,1,2,7,1,0,2,0,0,0
1894,1,0,4,0,0,4,0,5,23,0,0,4,0,0,0
1895,1,0,4,0,0,4,0,2,14,0,1,17,0,0,0
1896,1,0,4,0,0,4,3,2,19,0,1,17,0,0,0
1897,1,0,4,0,0,4,3,2,19,0,1,17,0,0,0
1898,1,0,2,0,0,4,1,2,13,0,0,0,0,0,0
1899,1,0,4,0,0,4,0,2,14,0,1,17,0,0,0
1900,1,0,2,0,0,4,4,6,32,0,0,1,0,0,0
1901,1,1,2,0,0,4,1,1,13,0,0,16,0,0,1
1902,1,0,3,0,0,4,1,2,10,0,0,1,0,0,1
1903,1,0,2,0,0,4,0,2,12,0,0,4,0,0,0
1904,1,0,2,0,0,4,1,14,9,0,0,0,0,0,0
1905,1,0,3,0,0,4,0,7,6,0,0,0,0,0,0
1906,1,0,2,0,0,4,1,7,13,0,0,5,0,0,0
1907,0,0,4,0,0,4,0,6,11,0,0,0,0,0,1
1908,1,0,2,0,0,4,0,7,14,0,0,0,0,0,0
1909,1,1,3,0,0,4,1,7,11,0,0,0,0,0,0
1910,1,0,4,0,0,4,1,6,28,3,0,0,0,0,0
1911,1,1,2,0,0,4,1,1,10,0,0,7,0,0,0
1912,1,0,5,0,0,4,1,1,11,0,0,0,0,0,0
1913,1,0,2,0,0,4,1,7,13,0,0,10,0,0,0
1914,1,1,2,0,0,4,1,7,11,0,0,1,0,0,0
1915,1,0,2,0,0,4,0,1,8,0,0,10,0,0,0
1916,1,1,3,0,0,4,0,14,19,0,0,0,0,0,0
1917,1,1,4,0,0,4,1,7,14,0,0,17,0,0,0
1918,2,0,3,0,0,4,0,1,6,0,0,12,0,0,0
1919,1,1,1,0,0,4,2,2,11,0,0,6,0,0,0
1920,1,0,5,0,0,4,1,1,8,0,1,14,0,0,0
1921,1,1,2,0,0,4,0,14,8,0,0,0,0,0,2
1922,1,1,2,0,0,4,1,14,12,0,0,7,0,0,0
1923,1,0,2,0,0,4,1,7,8,0,0,3,0,0,0
1924,1,0,4,0,0,4,1,7,11,0,0,4,0,0,0
1925,1,0,1,0,0,4,1,7,6,1,0,0,0,0,0
1926,1,0,3,0,0,4,0,6,7,0,0,0,0,0,0
1927,1,0,3,0,0,4,1,2,6,0,0,0,0,0,0
1928,1,0,4,0,0,4,1,6,8,0,0,17,0,0,0
1929,1,1,3,0,0,4,0,2,7,0,0,1,0,0,0
1930,1,1,2,0,0,4,1,1,14,0,0,17,0,0,0
1931,1,0,3,0,0,4,1,2,10,0,0,5,0,0,0
1932,1,1,2,0,0,4,0,14,9,0,0,3,0,0,0
1933,1,0,3,0,0,4,0,6,12,0,0,1,0,0,0
1934,1,0,2,0,0,4,1,6,1,0,6,0,0,0,0
1935,1,0,2,0,0,4,1,2,6,0,0,0,0,0,0
1936,1,0,3,0,0,4,1,2,13,0,0,14,0,0,0
1937,1,1,2,0,0,4,1,6,11,0,0,0,0,0,0
1938,1,1,3,0,0,4,7,6,7,0,0,0,0,0,0
1939,1,0,2,0,0,4,1,7,11,0,0,18,0,0,0
1940,1,0,5,0,0,4,1,1,6,0,0,6,0,0,0
1941,1,0,2,0,0,4,0,12,6,1,0,17,0,0,0
1942,1,0,2,0,0,4,0,9,15,0,0,0,0,0,0
1943,1,1,3,0,0,4,0,1,7,0,0,12,0,0,0
1944,1,1,2,0,0,4,1,6,12,0,0,4,0,0,1
1945,1,1,2,0,0,4,1,14,8,0,0,0,0,0,0
1946,1,0,4,0,0,4,0,14,11,0,0,16,0,0,0
1947,1,0,3,0,0,4,0,2,13,0,0,12,0,0,0
1948,1,1,3,0,0,4,1,2,10,0,0,14,0,0,5
1949,1,1,2,0,0,4,1,2,6,0,0,0,0,0,0
1950,1,0,4,0,0,4,1,1,28,0,0,7,0,0,0
1951,1,1,2,0,0,4,1,6,8,1,0,16,0,0,0
1952,1,0,5,0,0,4,3,6,9,0,9,2,0,0,3
1953,1,0,2,0,0,4,1,2,13,0,0,5,0,0,0
1954,1,0,5,0,0,4,0,1,14,0,0,0,0,0,0
1955,1,0,3,0,0,4,1,7,11,0,0,5,0,0,0
1956,1,0,3,0,0,4,0,6,9,0,0,2,0,0,0
1957,1,1,4,0,0,4,0,2,14,0,0,10,0,0,0
1958,1,0,3,0,0,4,1,7,7,2,0,6,0,0,0
1959,1,1,2,0,0,4,1,4,7,1,0,4,0,0,0
1960,1,0,3,0,0,4,1,1,9,1,0,0,0,0,0
1961,1,0,5,0,0,4,1,1,7,0,0,22,0,0,0
1962,1,0,3,0,0,4,0,2,10,0,0,0,0,0,0
1963,0,0,5,0,0,4,0,6,9,0,0,0,0,0,0
1964,1,0,3,0,0,4,3,2,8,0,0,0,0,0,0
1965,1,0,1,0,0,4,0,1,8,0,0,4,0,0,0
1966,1,0,3,0,0,4,1,6,7,0,0,0,0,0,0
1967,1,1,3,0,0,4,2,7,8,0,0,24,0,0,0
1968,1,1,3,0,0,4,0,6,11,0,0,0,0,0,0
1969,1,0,3,0,0,4,0,7,30,0,0,0,0,0,0
1970,1,1,5,0,0,4,0,14,7,0,0,6,0,0,0
1971,1,0,2,0,0,4,1,2,6,0,0,2,0,0,1
1972,1,0,2,0,0,4,0,6,12,0,0,3,0,0,0
1973,1,0,4,0,0,4,1,2,6,0,0,12,0,0,0
1974,1,1,4,0,0,4,0,1,8,0,0,3,0,0,0
1975,1,0,2,0,0,4,0,2,13,1,0,0,0,0,0
1976,1,0,2,0,0,4,1,14,11,0,0,1,0,0,1
1977,1,1,2,0,0,4,1,2,11,0,0,0,0,0,0
1978,1,0,5,0,0,4,0,14,6,0,0,0,0,0,0
1979,1,0,5,0,0,4,0,14,6,0,0,0,0,0,0
1980,1,0,2,0,0,4,0,14,8,1,0,13,0,0,1
1981,1,0,4,0,0,4,0,2,12,0,0,8,0,0,0
1982,1,0,2,0,0,4,1,1,6,0,0,0,0,0,0
1983,1,1,1,0,0,4,0,9,8,0,0,1,0,0,0
1984,1,0,4,0,0,4,1,7,13,0,0,3,0,0,0
1985,1,0,4,0,0,4,0,2,12,0,0,8,0,0,0
1986,1,1,2,0,0,4,0,2,13,0,0,0,0,0,0
1987,1,0,4,0,0,4,0,9,12,0,0,8,0,0,0
1988,1,0,3,0,0,4,1,1,16,0,0,2,0,0,0
1989,1,0,2,0,0,4,1,7,7,0,0,0,0,0,0
1990,1,0,3,0,0,4,0,1,9,0,0,2,0,0,0
1991,1,0,4,0,0,4,1,15,6,0,0,0,0,0,0
1992,1,0,4,0,0,4,0,9,12,0,0,8,0,0,0
1993,1,0,4,0,0,4,2,1,8,0,0,13,0,0,0
1994,1,0,3,0,0,4,1,1,13,0,0,0,0,0,0
1995,1,0,4,0,0,4,1,1,14,0,0,5,0,0,0
1996,1,1,2,0,0,4,0,2,14,0,0,14,0,0,0
1997,1,0,3,0,0,4,1,7,7,0,0,5,0,0,0
1998,1,0,3,0,0,4,0,6,9,0,1,0,0,0,0
1999,1,0,2,0,0,4,0,2,11,0,0,1,0,0,0
2000,1,0,1,0,0,4,1,2,8,0,0,5,0,0,0
2001,2,0,5,0,0,4,1,1,12,0,0,10,0,0,0
2002,1,1,3,0,0,4,0,7,12,0,0,0,0,0,0
2003,1,0,3,0,0,4,1,1,7,0,0,12,0,0,0
2004,1,1,3,0,0,4,1,2,8,0,0,14,0,0,0
2005,1,0,2,0,0,4,1,2,14,0,0,3,0,0,0
2006,1,0,4,0,0,4,2,1,13,0,0,1,0,0,1
2007,1,0,5,0,0,4,0,1,6,0,0,8,0,0,0
2008,1,0,3,0,0,4,1,2,7,0,0,15,0,0,0
2009,1,1,3,0,0,4,0,2,7,0,0,2,0,0,0
2010,1,0,5,0,0,4,0,14,7,0,0,2,0,0,0
2011,1,0,3,0,0,4,1,2,7,0,0,2,0,0,0
2012,1,1,2,0,0,4,1,2,8,0,0,1,0,0,0
2013,1,0,3,0,0,4,1,1,11,0,0,21,0,0,1
2014,1,1,4,0,0,4,0,4,7,0,0,8,0,0,0
2015,1,0,2,0,0,4,1,1,10,0,0,15,0,0,0
2016,1,0,2,0,0,4,0,7,8,0,0,0,0,0,0
2017,1,0,3,0,0,4,1,1,8,0,0,5,0,0,0
2018,1,0,1,0,0,4,1,2,8,0,0,0,0,0,1
2019,1,0,2,0,0,4,1,6,8,0,0,3,0,0,2
2020,1,1,3,0,0,4,3,2,11,0,0,15,0,0,0
2021,1,0,4,0,0,4,3,15,6,0,0,0,0,0,0
2022,2,0,4,0,0,4,1,1,10,1,0,9,0,0,0
2023,1,0,2,0,0,4,0,1,18,0,0,5,0,0,0
2024,1,0,2,0,0,4,1,2,6,0,0,14,0,0,0
2025,1,1,2,0,0,4,0,6,10,0,0,0,0,0,0
2026,1,0,5,0,0,4,1,7,17,0,0,1,0,0,0
2027,1,0,3,0,0,4,1,6,16,0,0,21,0,0,0
2028,1,1,2,0,0,4,0,14,10,0,0,1,0,0,0
2029,1,0,4,0,0,4,1,1,7,0,0,2,0,0,0
2030,1,1,2,0,0,4,1,2,10,0,0,1,0,0,0
2031,1,0,2,0,0,4,1,6,12,0,0,16,0,0,4
2032,1,1,3,0,0,4,7,1,18,0,0,2,0,0,0
2033,1,0,3,0,0,4,1,2,11,0,0,0,0,0,0
2034,1,0,2,0,0,4,1,2,7,0,0,1,0,0,0
2035,1,0,5,0,0,4,1,2,9,0,0,0,0,0,0
2036,2,0,5,0,0,4,3,14,6,0,0,1,0,0,0
2037,2,0,2,0,0,4,0,7,7,0,0,0,0,0,0
2038,1,1,2,0,0,4,1,2,8,0,0,2,0,0,0
2039,1,0,3,0,0,4,0,6,13,1,0,1,0,0,0
2040,1,0,3,0,0,4,0,2,10,0,0,0,0,0,0
2041,1,0,3,0,0,4,1,7,18,0,0,20,0,0,0
2042,1,0,3,0,0,4,0,2,13,0,0,7,0,0,0
2043,1,0,5,0,0,4,0,1,9,0,0,1,0,0,0
2044,1,0,2,0,0,4,0,14,6,0,0,2,0,0,0
2045,1,0,2,0,0,4,1,1,6,0,0,1,0,0,0
2046,1,0,2,0,0,4,0,6,7,0,0,1,0,0,0
2047,1,1,3,0,0,4,0,14,6,0,0,2,0,0,0
2048,1,0,5,0,0,4,1,7,15,0,0,18,0,0,0
2049,1,1,3,0,0,4,1,2,11,0,0,0,0,0,0
2050,1,1,5,0,0,4,3,1,11,0,0,1,1,0,0
2051,1,0,5,0,0,4,4,7,12,0,0,19,0,0,0
2052,1,0,3,0,0,4,1,1,11,0,0,1,1,0,0
2053,1,1,3,0,0,4,1,2,11,0,0,0,0,0,0
2054,1,0,4,0,0,4,0,14,10,0,0,8,0,0,0
2055,1,1,2,0,0,4,0,6,7,0,0,2,0,0,0
2056,1,0,1,0,0,3,1,4,11,0,0,0,0,0,0
2057,1,1,2,0,0,4,1,1,7,0,0,1,0,0,0
2058,1,1,2,0,0,4,1,2,11,1,0,0,0,0,0
2059,1,0,3,0,0,4,1,1,6,0,0,1,0,0,0
2060,1,0,4,0,0,4,1,2,13,0,0,16,0,0,0
2061,1,1,2,0,0,4,7,1,7,0,0,16,0,0,0
2062,1,0,5,0,0,4,1,2,10,0,0,0,0,0,0
2063,1,0,4,0,0,4,1,2,12,0,0,13,0,0,0
2064,1,0,4,0,0,4,7,2,12,0,0,16,0,0,0
2065,1,0,3,0,0,4,1,2,7,0,0,15,0,0,0
2066,1,0,3,0,0,4,0,2,10,0,0,0,0,0,0
2067,1,1,1,0,0,4,1,7,11,0,0,3,0,0,0
2068,1,0,2,0,0,4,0,7,10,0,0,11,0,0,0
2069,1,0,3,0,0,4,1,2,8,1,0,3,0,0,0
2070,1,0,4,0,0,4,0,2,6,0,0,1,0,0,0
2071,1,1,5,0,0,4,1,1,18,1,0,2,0,0,0
2072,1,0,3,0,0,4,1,7,8,0,0,2,0,0,0
2073,1,1,2,0,0,4,0,6,13,0,0,2,0,0,0
2074,1,0,4,0,0,4,1,1,6,0,0,1,0,0,0
2075,2,0,4,0,0,4,7,7,10,0,0,13,0,0,0
2076,1,0,2,0,0,4,1,2,7,0,0,4,0,0,0
2077,1,0,3,0,0,4,0,15,13,0,0,1,0,0,0
2078,1,0,5,0,0,4,1,14,14,0,0,11,0,0,0
2079,1,1,3,0,0,4,0,1,11,0,0,0,0,0,0
2080,1,1,4,0,0,4,1,7,12,0,0,0,0,0,0
2081,1,0,2,0,0,4,1,2,9,0,0,6,0,0,0
2082,1,1,5,0,0,4,1,7,24,0,0,2,0,0,2
2083,1,0,2,0,0,4,0,12,9,0,0,0,0,0,0
2084,1,0,4,0,0,4,4,7,7,0,0,0,0,0,0
2085,1,0,3,0,0,4,0,2,6,0,0,13,0,0,1
2086,1,0,4,0,0,4,0,2,12,0,0,8,0,0,0
2087,1,0,3,0,0,4,1,1,12,0,0,6,0,0,0
2088,1,0,3,0,0,4,1,9,6,0,0,4,0,0,0
2089,1,0,2,0,0,4,1,4,11,0,0,12,0,0,0
2090,1,0,4,0,0,4,1,2,10,0,0,18,0,0,0
2091,1,0,3,0,0,4,1,6,14,0,0,8,0,0,0
2092,1,0,1,0,0,4,1,1,10,0,0,3,0,0,0
2093,1,0,1,0,0,4,1,1,10,0,0,3,0,0,0
2094,0,1,3,0,0,4,0,2,14,1,0,0,0,0,0
2095,1,0,4,0,0,4,1,6,15,0,0,10,0,0,0
2096,1,0,5,0,0,4,1,2,8,0,0,8,0,0,0
2097,1,0,2,0,0,4,1,2,9,0,0,6,0,0,0
2098,1,1,2,0,0,4,0,2,6,0,0,8,0,0,0
2099,1,0,3,0,0,4,0,14,11,0,0,7,0,0,0
2100,1,1,1,0,0,4,0,4,12,0,1,7,0,0,0
2101,1,1,2,0,0,4,1,2,10,1,0,1,0,0,0
2102,1,0,4,0,0,4,0,6,8,1,0,3,0,0,0
2103,1,0,3,0,0,4,2,1,7,0,0,3,0,0,0
2104,1,0,3,0,0,4,0,2,8,0,0,4,0,0,0
2105,1,1,2,0,0,4,1,4,12,0,0,16,0,0,0
2106,1,0,5,0,0,4,2,2,6,0,0,10,0,0,0
2107,1,0,2,0,0,4,0,2,13,0,0,0,0,0,0
2108,1,0,4,0,0,4,1,7,8,1,0,3,0,0,0
2109,1,1,5,0,0,4,0,14,12,0,0,10,0,0,0
2110,1,1,2,0,0,4,1,14,9,0,0,2,0,0,0
2111,2,0,1,0,0,4,4,14,14,0,0,0,0,0,0
2112,1,1,4,0,0,4,1,1,12,0,2,10,0,0,1
2113,1,0,2,0,0,4,1,12,11,0,0,0,0,0,0
2114,1,1,4,0,0,4,1,1,12,0,2,10,0,0,1
2115,1,0,3,0,0,4,1,6,8,0,0,23,0,0,0
2116,1,0,2,0,0,4,0,6,8,0,0,2,0,0,0
2117,1,0,2,0,0,4,1,1,7,0,0,1,0,0,0
2118,0,1,1,0,0,4,0,1,8,0,0,0,0,0,0
2119,1,1,2,0,0,4,0,6,8,0,0,4,0,0,0
2120,0,0,1,0,0,4,0,9,6,0,0,7,0,0,0
2121,1,1,4,0,0,4,1,2,19,0,0,1,0,0,0
2122,1,1,2,0,0,4,0,12,8,0,0,4,0,0,0
2123,1,0,5,0,0,4,1,2,8,0,0,3,0,0,1
2124,1,0,2,0,0,4,1,7,10,0,0,2,0,0,0
2125,1,1,2,0,0,4,0,2,12,0,0,4,0,0,0
2126,1,0,5,0,0,4,1,1,11,0,0,2,0,0,0
2127,1,0,3,0,0,4,1,2,12,0,0,0,0,0,0
2128,1,0,3,0,0,4,0,1,11,1,0,1,0,0,0
2129,1,0,2,0,0,4,1,4,6,0,0,0,0,0,0
2130,1,0,3,0,0,4,1,1,10,0,0,0,0,0,0
2131,1,0,2,0,0,4,1,2,9,0,0,0,0,0,0
2132,1,0,4,0,0,4,1,7,7,0,0,12,0,0,0
2133,1,0,4,0,0,4,1,7,10,0,0,0,0,0,0
